Time,Close,Result,Signal
2014-05-21T23:59:59+08:00,1.6E+00,0E+00,0
2014-05-22T23:59:59+08:00,2.1E+00,0E+00,0
2014-05-23T23:59:59+08:00,2.96E+00,0E+00,0
2014-05-24T23:59:59+08:00,3.7E+00,0E+00,0
2014-05-25T23:59:59+08:00,3.14E+00,0E+00,0
2014-05-26T23:59:59+08:00,3.02E+00,7.553956834532374E+01,1
2014-05-27T23:59:59+08:00,2.21E+00,5.17799352750809E+01,0
2014-05-28T23:59:59+08:00,2.27E+00,3.493449781659389E+01,0
2014-05-29T23:59:59+08:00,1.68E+00,2.8037383177570234E+00,-1
2014-05-30T23:59:59+08:00,1.57E+00,3.5502958579881607E+00,-1
2014-05-31T23:59:59+08:00,1.94E+00,2.2164948453608247E+01,-1
2014-06-01T23:59:59+08:00,1.74E+00,3.2330827067669176E+01,0
2014-06-02T23:59:59+08:00,1.73E+00,2.890625E+01,0
2014-06-03T23:59:59+08:00,1.93E+00,6.404494382022472E+01,0
2014-06-04T23:59:59+08:00,1.81E+00,6.3333333333333336E+01,0
2014-06-06T23:59:59+08:00,1.24E+00,1.8181818181818187E+01,-1
2014-06-07T23:59:59+08:00,1.36E+00,3.1372549019607845E+01,0
2014-06-08T23:59:59+08:00,1.34E+00,3.1067961165048544E+01,0
2014-06-09T23:59:59+08:00,1.52E+00,2.9702970297029708E+01,0
2014-06-10T23:59:59+08:00,1.73E+00,4.636363636363636E+01,0
2014-06-11T23:59:59+08:00,1.62E+00,7.968750000000001E+01,1
2014-06-12T23:59:59+08:00,1.74E+00,7.96875E+01,1
2014-06-13T23:59:59+08:00,1.92E+00,8.625000000000001E+01,1
2014-06-14T23:59:59+08:00,2.34E+00,8.942307692307693E+01,1
2014-06-15T23:59:59+08:00,2.69E+00,9.067796610169492E+01,1
2014-06-16T23:59:59+08:00,3.18E+00,1E+02,1
2014-06-17T23:59:59+08:00,2.82E+00,7.999999999999999E+01,1
2014-06-18T23:59:59+08:00,2.79E+00,7.636363636363636E+01,1
2014-06-19T23:59:59+08:00,3.13E+00,7.51592356687898E+01,1
2014-06-20T23:59:59+08:00,4.56E+00,8.528301886792453E+01,1
2014-06-21T23:59:59+08:00,5.01E+00,8.50574712643678E+01,1
2014-06-22T23:59:59+08:00,4.35E+00,7.628865979381443E+01,1
