Time,Close,Result,Signal
2017-07-01T23:59:59+08:00,1.01E+00,0E+00,0
2017-07-02T23:59:59+08:00,2.71E+00,0E+00,0
2017-07-03T23:59:59+08:00,4.09E+00,0E+00,0
2017-07-04T23:59:59+08:00,3.37E+00,0E+00,0
2017-07-05T23:59:59+08:00,3E+00,0E+00,0
2017-07-06T23:59:59+08:00,3.36E+00,7.593818984547462E+01,1
2017-07-07T23:59:59+08:00,2.8E+00,5.132743362831859E+01,0
2017-07-08T23:59:59+08:00,2.59E+00,1.621621621621621E+01,-1
2017-07-09T23:59:59+08:00,2.29E+00,2E+01,-1
2017-07-10T23:59:59+08:00,1.83E+00,1.904761904761905E+01,-1
2017-07-11T23:59:59+08:00,1.66E+00,0E+00,-1
2017-07-12T23:59:59+08:00,2.07E+00,2.6451612903225808E+01,-1
2017-07-13T23:59:59+08:00,1.74E+00,2.455089820359281E+01,-1
2017-07-14T23:59:59+08:00,1.55E+00,2.6282051282051285E+01,-1
2017-07-15T23:59:59+08:00,1.3E+00,3.0370370370370367E+01,0
2017-07-16T23:59:59+08:00,1.25E+00,3.333333333333333E+01,0
2017-07-17T23:59:59+08:00,1.54E+00,2.6126126126126138E+01,-1
2017-07-18T23:59:59+08:00,1.7E+00,4.787234042553191E+01,0
2017-07-19T23:59:59+08:00,1.56E+00,5.0561797752808985E+01,0
2017-07-20T23:59:59+08:00,1.74E+00,7.682926829268293E+01,1
2017-07-21T23:59:59+08:00,1.82E+00,8.352941176470588E+01,1
2017-07-22T23:59:59+08:00,1.96E+00,8E+01,1
2017-07-23T23:59:59+08:00,1.87E+00,6.3492063492063515E+01,0
2017-07-24T23:59:59+08:00,1.87E+00,8.163265306122452E+01,1
2017-07-25T23:59:59+08:00,1.65E+00,4.150943396226415E+01,0
2017-07-26T23:59:59+08:00,1.74E+00,4.259259259259259E+01,0
2017-07-27T23:59:59+08:00,1.95E+00,4.918032786885246E+01,0
2017-07-28T23:59:59+08:00,1.85E+00,4.838709677419355E+01,0
2017-07-29T23:59:59+08:00,1.83E+00,4.6875E+01,0
2017-07-30T23:59:59+08:00,1.78E+00,6.382978723404256E+01,0
2017-07-31T23:59:59+08:00,1.74E+00,5E+01,0
2017-08-01T23:59:59+08:00,1.78E+00,1.6000000000000014E+01,-1
2017-08-02T23:59:59+08:00,1.78E+00,2.666666666666667E+01,-1
2017-08-03T23:59:59+08:00,1.8E+00,3.999999999999999E+01,0
2017-08-04T23:59:59+08:00,1.81E+00,6.363636363636363E+01,0
2017-08-05T23:59:59+08:00,1.91E+00,1E+02,1
2017-08-06T23:59:59+08:00,1.74E+00,4.3333333333333314E+01,0
2017-08-07T23:59:59+08:00,1.81E+00,5.4054054054054056E+01,0
2017-08-08T23:59:59+08:00,1.88E+00,5.952380952380951E+01,0
2017-08-09T23:59:59+08:00,1.83E+00,5.217391304347826E+01,0
2017-08-10T23:59:59+08:00,1.83E+00,3.88888888888889E+01,0
2017-08-11T23:59:59+08:00,1.79E+00,6.0869565217391326E+01,0
2017-08-12T23:59:59+08:00,1.67E+00,2.4999999999999957E+01,-1
2017-08-13T23:59:59+08:00,1.62E+00,0E+00,-1
2017-08-14T23:59:59+08:00,1.66E+00,1.5999999999999943E+01,-1
2017-08-15T23:59:59+08:00,1.65E+00,1.538461538461533E+01,-1
2017-08-16T23:59:59+08:00,1.6E+00,1.4814814814814781E+01,-1
2017-08-17T23:59:59+08:00,1.55E+00,1.9999999999999957E+01,-1
2017-08-18T23:59:59+08:00,1.42E+00,1.428571428571422E+01,-1
2017-08-19T23:59:59+08:00,1.4E+00,0E+00,-1
