Time,Close,Result,Signal
2014-10-25T23:59:59+08:00,7E-06,0E+00,0
2014-10-26T23:59:59+08:00,1.1E-05,0E+00,0
2014-10-27T23:59:59+08:00,1E-05,0E+00,0
2014-10-28T23:59:59+08:00,4E-06,0E+00,0
2014-10-29T23:59:59+08:00,7E-06,0E+00,0
2014-10-30T23:59:59+08:00,7E-06,5E+01,0
2014-10-31T23:59:59+08:00,7E-06,3E+01,0
2014-11-01T23:59:59+08:00,4E-06,2.5E+01,-1
2014-11-02T23:59:59+08:00,5E-06,5.714285714285715E+01,0
2014-11-03T23:59:59+08:00,4E-06,2E+01,-1
2014-11-04T23:59:59+08:00,5E-06,3.333333333333334E+01,0
2014-11-05T23:59:59+08:00,4E-06,2.8571428571428584E+01,0
2014-11-06T23:59:59+08:00,4E-06,5E+01,0
2014-11-07T23:59:59+08:00,4E-06,3.333333333333333E+01,0
2014-11-08T23:59:59+08:00,4E-06,5E+01,0
2014-11-09T23:59:59+08:00,6E-06,6.666666666666666E+01,0
2014-11-10T23:59:59+08:00,4E-06,5E+01,0
2014-11-11T23:59:59+08:00,4E-06,5E+01,0
2014-11-12T23:59:59+08:00,4E-06,5E+01,0
2014-11-13T23:59:59+08:00,4E-06,5E+01,0
2014-11-14T23:59:59+08:00,4E-06,0E+00,-1
2014-11-15T23:59:59+08:00,4E-06,NaN,0
2014-11-16T23:59:59+08:00,5E-06,1E+02,1
2014-11-17T23:59:59+08:00,4E-06,5E+01,0
2014-11-18T23:59:59+08:00,4E-06,5E+01,0
2014-11-19T23:59:59+08:00,4E-06,5E+01,0
2014-11-20T23:59:59+08:00,4E-06,5E+01,0
2014-11-21T23:59:59+08:00,4E-06,0E+00,-1
2014-11-22T23:59:59+08:00,4E-06,NaN,0
2014-11-23T23:59:59+08:00,4E-06,NaN,0
2014-11-24T23:59:59+08:00,4E-06,NaN,0
2014-11-25T23:59:59+08:00,3E-06,0E+00,-1
2014-11-26T23:59:59+08:00,3E-06,0E+00,-1
2014-11-27T23:59:59+08:00,4E-06,5E+01,0
2014-11-28T23:59:59+08:00,4E-06,5E+01,0
2014-11-29T23:59:59+08:00,4E-06,5E+01,0
2014-11-30T23:59:59+08:00,4E-06,1E+02,1
2014-12-01T23:59:59+08:00,6E-06,1E+02,1
2014-12-02T23:59:59+08:00,4E-06,5E+01,0
2014-12-03T23:59:59+08:00,5E-06,6E+01,0
2014-12-04T23:59:59+08:00,5E-06,6E+01,0
2014-12-05T23:59:59+08:00,5E-06,6E+01,0
2014-12-06T23:59:59+08:00,4E-06,2.5000000000000014E+01,-1
2014-12-07T23:59:59+08:00,7E-06,8E+01,1
2014-12-08T23:59:59+08:00,4E-06,4.285714285714285E+01,0
2014-12-09T23:59:59+08:00,5E-06,5E+01,0
2014-12-10T23:59:59+08:00,6E-06,5.555555555555556E+01,0
2014-12-11T23:59:59+08:00,4E-06,5E+01,0
2014-12-12T23:59:59+08:00,4E-06,2.857142857142857E+01,0
2014-12-13T23:59:59+08:00,4E-06,5E+01,0
2014-12-14T23:59:59+08:00,4E-06,3.333333333333333E+01,0
2014-12-15T23:59:59+08:00,6E-06,5E+01,0
2014-12-16T23:59:59+08:00,3E-06,4.000000000000001E+01,0
2014-12-17T23:59:59+08:00,3E-06,4.000000000000001E+01,0
2014-12-18T23:59:59+08:00,3E-06,4.000000000000001E+01,0
2014-12-19T23:59:59+08:00,3E-06,4.000000000000001E+01,0
2014-12-20T23:59:59+08:00,3E-06,0E+00,-1
2014-12-21T23:59:59+08:00,3E-06,NaN,0
2014-12-22T23:59:59+08:00,3E-06,NaN,0
2014-12-23T23:59:59+08:00,3E-06,NaN,0
2014-12-24T23:59:59+08:00,3E-06,NaN,0
2014-12-25T23:59:59+08:00,6E-06,1E+02,1
2014-12-26T23:59:59+08:00,4E-06,5.999999999999999E+01,0
2014-12-27T23:59:59+08:00,3E-06,5E+01,0
2014-12-28T23:59:59+08:00,5E-06,6.250000000000001E+01,0
2014-12-29T23:59:59+08:00,3E-06,5E+01,0
2014-12-30T23:59:59+08:00,3E-06,2.857142857142857E+01,0
2014-12-31T23:59:59+08:00,3E-06,4.000000000000001E+01,0
2015-01-01T23:59:59+08:00,4E-06,5.999999999999999E+01,0
2015-01-02T23:59:59+08:00,3E-06,2.5E+01,-1
2015-01-03T23:59:59+08:00,3E-06,5E+01,0
2015-01-04T23:59:59+08:00,3E-06,5E+01,0
2015-01-05T23:59:59+08:00,2E-06,3.333333333333333E+01,0
2015-01-06T23:59:59+08:00,3E-06,3.333333333333333E+01,0
2015-01-07T23:59:59+08:00,3E-06,5E+01,0
2015-01-08T23:59:59+08:00,5E-06,7.5E+01,1
2015-01-09T23:59:59+08:00,6E-06,8E+01,1
2015-01-10T23:59:59+08:00,5E-06,8E+01,1
2015-01-11T23:59:59+08:00,8E-06,8.571428571428572E+01,1
2015-01-12T23:59:59+08:00,1E-05,8.888888888888889E+01,1
