Time,Close,Result,Signal
2017-11-24T23:59:59+08:00,6.93E+01,0E+00,0
2017-11-25T23:59:59+08:00,9.422E+01,0E+00,0
2017-11-26T23:59:59+08:00,6.612E+01,0E+00,0
2017-11-27T23:59:59+08:00,6.589E+01,0E+00,0
2017-11-28T23:59:59+08:00,5.447E+01,0E+00,0
2017-11-29T23:59:59+08:00,4.514E+01,3.367567567567568E+01,0
2017-11-30T23:59:59+08:00,4.793E+01,5.378831694621169E+00,-1
2017-12-01T23:59:59+08:00,5.181E+01,2.4122965641952973E+01,-1
2017-12-02T23:59:59+08:00,4.724E+01,2.085026570803376E+01,-1
2017-12-03T23:59:59+08:00,4.737E+01,3.285024154589371E+01,0
2017-12-04T23:59:59+08:00,4.677E+01,5.6808688387635776E+01,0
2017-12-05T23:59:59+08:00,4.299E+01,3.0941358024691354E+01,0
2017-12-06T23:59:59+08:00,3.816E+01,9.345794392523032E-01,-1
2017-12-07T23:59:59+08:00,3.598E+01,1.128472222222186E+00,-1
2017-12-08T23:59:59+08:00,3.556E+01,0E+00,-1
2017-12-09T23:59:59+08:00,3.357E+01,0E+00,-1
2017-12-10T23:59:59+08:00,3.975E+01,3.961538461538461E+01,0
2017-12-11T23:59:59+08:00,3.784E+01,4.8738170347003184E+01,0
2017-12-12T23:59:59+08:00,3.344E+01,4.14765100671141E+01,0
2017-12-13T23:59:59+08:00,3.187E+01,3.850467289719626E+01,0
2017-12-14T23:59:59+08:00,3.769E+01,6.036217303822937E+01,0
2017-12-15T23:59:59+08:00,4.453E+01,6.163583252190847E+01,0
2017-12-16T23:59:59+08:00,4.338E+01,6.40040444893832E+01,0
2017-12-17T23:59:59+08:00,4.519E+01,8.417684700407216E+01,1
2017-12-18T23:59:59+08:00,4.475E+01,9.009962640099629E+01,1
2017-12-19T23:59:59+08:00,4.646E+01,8.66945606694561E+01,1
2017-12-20T23:59:59+08:00,6.788E+01,9.400678477195629E+01,1
2017-12-21T23:59:59+08:00,4.875E+01,5.603235228038643E+01,0
2017-12-22T23:59:59+08:00,4.342E+01,4.815740162398501E+01,0
2017-12-23T23:59:59+08:00,3.906E+01,4.452358036573629E+01,0
2017-12-24T23:59:59+08:00,4.04E+01,4.4125630089181854E+01,0
2017-12-25T23:59:59+08:00,5.144E+01,3.0048543689320397E+01,0
2017-12-26T23:59:59+08:00,6.467E+01,7.254957507082153E+01,0
2017-12-27T23:59:59+08:00,4.015E+01,4.6999449440264264E+01,0
2017-12-28T23:59:59+08:00,3.134E+01,4.3450967085171364E+01,0
2017-12-29T23:59:59+08:00,3.48E+01,4.541434654438258E+01,0
2017-12-30T23:59:59+08:00,3.113E+01,3.1085863289253112E+01,0
