"Date","Open","High","Low","Close","Volume","Market Cap"
"27-10-2018",2.92,2.94,2.8,2.81,4821320,325699113
"26-10-2018",2.9,2.94,2.88,2.93,4642030,323840995
"25-10-2018",2.99,3.01,2.89,2.92,5556450,333899134
"24-10-2018",2.99,3.05,2.98,3.0,6376200,333495071
"23-10-2018",2.98,3.06,2.95,3.01,6622500,332371160
"22-10-2018",2.87,3.03,2.85,2.98,8002120,319196471
"21-10-2018",2.91,2.94,2.85,2.88,5222360,324050073
"20-10-2018",2.87,2.93,2.86,2.91,4723360,319161728
"19-10-2018",2.89,2.92,2.84,2.88,5132380,321127509
"18-10-2018",2.94,2.98,2.82,2.88,6575020,327395252
"17-10-2018",3.14,3.14,2.93,2.94,6102160,348931188
"16-10-2018",2.89,3.16,2.84,3.12,10185000,321125597
"15-10-2018",2.85,3.12,2.82,2.9,9528280,316288894
"14-10-2018",2.91,2.98,2.84,2.84,5369020,322901212
"13-10-2018",2.98,3.07,2.79,2.9,7313140,330642839
"12-10-2018",3.07,3.08,2.97,2.97,6520710,340726214
"11-10-2018",3.39,3.39,3.05,3.07,7332050,375920350
"10-10-2018",3.32,3.44,3.28,3.41,6832810,368165794
"09-10-2018",3.34,3.39,3.29,3.33,5025320,370844148
"08-10-2018",3.32,3.36,3.29,3.34,4027290,368279178
"07-10-2018",3.32,3.34,3.28,3.32,3582540,368229831
"06-10-2018",3.33,3.36,3.29,3.32,3536380,368968906
"05-10-2018",3.34,3.42,3.26,3.33,5910480,370305281
"04-10-2018",3.29,3.38,3.27,3.34,5573340,364410733
"03-10-2018",3.39,3.41,3.21,3.28,6034480,375789393
"02-10-2018",3.42,3.49,3.38,3.39,6551130,378134106
"01-10-2018",3.4,3.5,3.36,3.41,5471560,376588592
"30-09-2018",3.38,3.45,3.34,3.41,5704740,373630148
"29-09-2018",3.38,3.41,3.31,3.37,5498660,373969170
"28-09-2018",3.4,3.47,3.32,3.39,5330120,376221276
"27-09-2018",3.25,3.45,3.23,3.39,5658560,359064152
"26-09-2018",3.32,3.37,3.24,3.24,6798660,367094572
"25-09-2018",3.39,3.39,3.19,3.33,6524020,374841245
"24-09-2018",3.51,3.52,3.35,3.38,4059730,387850193
"23-09-2018",3.46,3.54,3.43,3.51,5335350,382532884
"22-09-2018",3.5,3.52,3.32,3.47,5748260,386582871
"21-09-2018",3.39,3.55,3.36,3.5,9578670,374064883
"20-09-2018",3.42,3.44,3.18,3.38,8895150,377446706
"19-09-2018",3.46,3.47,3.29,3.43,5349240,381649134
"18-09-2018",3.41,3.56,3.35,3.44,5796000,375825236
"17-09-2018",3.57,3.8,3.38,3.4,7248920,393110116
"16-09-2018",3.42,3.75,3.32,3.58,8749000,376935350
"15-09-2018",3.46,3.69,3.3,3.41,6179980,380790454
"14-09-2018",3.5,3.63,3.4,3.47,5486390,385424696
"13-09-2018",3.3,3.58,3.3,3.52,5937260,363622071
"12-09-2018",3.44,3.45,3.12,3.31,6157450,378263625
"11-09-2018",3.71,3.73,3.4,3.44,4825970,407663324
"10-09-2018",3.72,3.82,3.59,3.7,6449600,408919697
"09-09-2018",3.45,3.8,3.42,3.72,4967850,378806134
"08-09-2018",3.74,3.81,3.42,3.45,3841690,410680443
"07-09-2018",3.87,3.9,3.68,3.76,4844510,425118058
"06-09-2018",3.91,3.91,3.64,3.87,6428410,429498317
