"Date","Open","High","Low","Close","Volume","Market Cap"
"19-01-2018",1676.44,1762.73,1458.94,1560.26,1521410,1036420224
"18-01-2018",1055.24,1773.92,1026.1,1654.82,2448320,652381760
"17-01-2018",1070.42,1123.67,782.74,1046.27,1041520,""
"16-01-2018",1236.23,1287.77,902.58,1063.18,1692020,""
"15-01-2018",1387.46,1469.07,1201.05,1234.02,891849,""
"14-01-2018",1432.76,1534.8,1267.44,1403.11,378266,""
"13-01-2018",1326.24,1490.56,1326.24,1422.99,710161,""
"12-01-2018",1023.57,1413.17,985.34,1327.88,976364,""
"11-01-2018",1073.67,1133.5,958.55,1015.16,1686490,""
"10-01-2018",1097.69,1151.85,1004.02,1076.53,1244900,""
"09-01-2018",1112.34,1259.56,941.55,1096.44,1557700,""
"08-01-2018",1171.07,1220.78,1015.89,1112.88,1242620,""
"07-01-2018",1224.52,1267.32,1134.89,1169.35,1802970,""
"06-01-2018",1105.47,1216.9,1092.42,1216.9,2040790,""
"05-01-2018",1033.52,1117.96,1012.9,1096.78,1657580,""
"04-01-2018",998.39,1098.15,933.83,1040.25,733011,""
"03-01-2018",1064.77,1090.88,999.22,1074.53,809445,""
"02-01-2018",971.17,1070.1,958.84,1063.07,660736,""
"01-01-2018",961.02,985.59,883.0,970.09,502841,""
"31-12-2017",907.95,994.32,902.05,959.91,814006,""
"30-12-2017",1010.77,1012.6,869.29,918.43,528455,""
"29-12-2017",1006.88,1044.8,970.57,1007.08,800242,""
"28-12-2017",1041.72,1043.06,920.61,996.76,799689,""
"27-12-2017",1065.41,1100.51,1010.77,1038.11,877151,""
"26-12-2017",1053.56,1114.47,823.55,1064.33,943383,""
"25-12-2017",1012.0,1054.78,918.28,1047.2,357740,""
"24-12-2017",1001.15,1103.93,809.2,1005.6,245322,""
"23-12-2017",830.24,1084.73,830.24,989.82,599721,""
"22-12-2017",1098.97,1111.09,682.66,823.4,633680,""
"21-12-2017",1278.94,1361.14,1021.46,1095.19,799675,""
"20-12-2017",1393.45,1458.47,1118.46,1277.57,262010,""
"19-12-2017",1221.99,1750.03,1219.75,1394.94,1282490,""
"18-12-2017",1068.78,1229.9,992.41,1218.42,455522,""
"17-12-2017",1082.26,1154.92,1046.66,1070.19,259197,""
"16-12-2017",792.54,1116.57,792.54,1079.24,731649,""
"15-12-2017",803.54,861.78,712.28,791.04,206328,""
"14-12-2017",820.32,872.26,763.52,802.79,63565,""
"13-12-2017",622.42,822.6,553.28,820.75,100344,""
"12-12-2017",483.39,626.86,462.17,621.99,118742,""
"11-12-2017",400.26,486.51,391.8,486.51,71980,""
"10-12-2017",427.36,427.36,388.39,399.8,65534,""
"09-12-2017",402.76,453.31,402.76,426.0,3864,""
"08-12-2017",359.17,410.12,350.32,402.77,36391,""
"07-12-2017",359.93,377.82,347.23,358.64,65610,""
"06-12-2017",395.65,397.14,353.9,361.19,53172,""
"05-12-2017",396.43,402.74,377.6,396.35,11304,""
"04-12-2017",403.78,411.28,384.18,396.23,4042,""
"03-12-2017",373.53,420.76,369.69,403.03,6007,""
"02-12-2017",376.91,405.98,372.57,373.4,2612,""
"01-12-2017",380.41,391.55,341.88,376.92,5627,""
"30-11-2017",331.74,385.39,308.18,381.36,16339,""
"29-11-2017",382.38,420.16,319.71,327.54,1699,""
"28-11-2017",420.88,423.56,381.75,382.07,29741,""
"27-11-2017",404.68,572.86,393.37,421.46,1993,""
"26-11-2017",395.27,406.63,374.69,404.79,12132,""
"25-11-2017",401.76,423.29,364.45,395.26,200519,""
"24-11-2017",345.7,408.14,339.25,401.83,166167,""
"23-11-2017",326.94,359.5,320.86,347.44,1187,""
"22-11-2017",280.28,400.65,280.05,326.19,14577,""
"21-11-2017",272.02,288.93,260.02,279.92,9649,""
"20-11-2017",252.48,278.23,252.4,272.45,259174,""
"09-09-2017",251.56,251.56,247.65,248.32,745,""
"08-09-2017",274.72,274.72,240.82,251.15,753,""
"07-09-2017",273.89,276.52,241.95,274.4,13711,""
"06-09-2017",257.21,276.16,257.21,273.95,32725,""
"05-09-2017",248.69,598.5,218.27,256.06,341784,""
"04-09-2017",292.51,292.51,227.09,248.49,313606,""
"03-09-2017",291.71,307.33,280.54,292.38,1102,""
"02-09-2017",309.51,309.64,274.38,290.98,26845,""
"01-09-2017",298.9,345.04,298.9,309.36,28212,""
"31-08-2017",295.71,300.06,293.55,298.9,168815,""
"30-08-2017",316.73,335.72,295.73,295.73,182599,""
"29-08-2017",285.85,318.74,285.85,316.92,4371,""
"28-08-2017",291.42,295.87,280.19,286.03,19215,""
"27-08-2017",288.0,291.09,288.0,290.85,75657,""
"31-01-2017",24.3,24.49,24.25,24.45,62919,""
"30-01-2017",22.67,24.64,21.06,24.31,62568,""
"29-01-2017",22.1,24.61,22.05,22.65,13325,""
